logged_at,run_id,run_type,snapshot_timestamp,snapshot_path,sport,pick_type,market_type,home_team,away_team,match_date,start_time,pick,total_line,expected_total,total_stddev,model_prob,implied_prob,market_implied_prob,edge,expected_value,american_odds,decimal_odds,confidence_score,kelly_fraction,fractional_kelly,market_source,market_books,hold,publication_guard_status,publication_guard_reason,publication_guard_enforced,publication_guard_evaluated_picks,publication_guard_evaluated_totals_picks,calibration_sample_size,selection_min_expected_value,selection_edge_floor,selection_probability_floor,selection_confidence_floor,selection_confidence_dropoff,selection_max_picks,market_snapshot_json,model_probs_json,individual_models_json,decision_context_json,gate_context_json
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,slop_lock,moneyline,Royals,Twins,2026-04-01,2026-04-01T23:40Z,away,,,,0.63,0.523,0.5348,0.107,0.178,-115,1.87,65.2,0.2046,0.0409,,,0.0226,,,,,,0,0.0,0.015,0.52,48,6,4,"{""execution_prices"":{""away"":1.87,""home"":2.05}}","{""away"":0.7013,""home"":0.2987}","{""bullpen_features"":{""away"":0.4857,""home"":0.5143},""elo"":{""away"":0.4864,""home"":0.5136},""handedness_features"":{""away"":0.45,""home"":0.55},""pitcher_features"":{""away"":0.9797,""home"":0.0203},""results_features"":{""away"":0.334,""home"":0.666},""run_environment"":{""away"":0.3474,""home"":0.6526}}","{""american_odds"":-115,""away_availability_profile"":null,""away_bullpen_tax"":0.142,""away_goalie"":null,""away_goalie_status"":null,""away_injury_profile"":null,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":5,""lefty_share"":0.3846,""right_handed_batters"":8,""righty_share"":0.6154,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Joe Ryan"",""away_pitcher_hand"":""R"",""away_team"":""Twins"",""best_odds"":{""away"":-115,""home"":105},""completed"":false,""confidence_score"":65.2,""confidence_stars"":4,""date"":""2026-04-01"",""edge"":0.107,""edges"":{""away"":{""american_odds"":-115,""confidence_score"":65.2,""decimal_odds"":1.87,""edge"":0.107,""expected_value"":0.178,""fractional_kelly"":0.0409,""hold"":0.0226,""implied_prob"":0.523,""is_value"":true,""kelly_fraction"":0.2046,""market_implied_prob"":0.5348,""model_prob"":0.63,""raw_model_prob"":0.7013,""unrealistic_flag"":false},""home"":{""american_odds"":105,""confidence_score"":0.0,""decimal_odds"":2.05,""edge"":-0.107,""expected_value"":-0.2414,""fractional_kelly"":0.0,""hold"":0.0226,""implied_prob"":0.477,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.4878,""model_prob"":0.37,""raw_model_prob"":0.2987,""unrealistic_flag"":false}},""expected_value"":0.178,""fractional_kelly"":0.0409,""home_availability_profile"":null,""home_bullpen_tax"":0.0,""home_goalie"":null,""home_goalie_status"":null,""home_injury_profile"":null,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":4,""lefty_share"":0.3077,""right_handed_batters"":9,""righty_share"":0.6923,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Noah Cameron"",""home_pitcher_hand"":""L"",""home_team"":""Royals"",""individual_models"":{""bullpen_features"":{""away"":0.4857,""home"":0.5143},""elo"":{""away"":0.4864,""home"":0.5136},""handedness_features"":{""away"":0.45,""home"":0.55},""pitcher_features"":{""away"":0.9797,""home"":0.0203},""results_features"":{""away"":0.334,""home"":0.666},""run_environment"":{""away"":0.3474,""home"":0.6526}},""kelly_fraction"":0.2046,""matchday"":null,""model_prob"":0.7013,""model_probs"":{""away"":0.7013,""home"":0.2987},""neutral"":false,""pick"":""away"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T23:40Z"",""weather"":{""precipitation_probability"":24,""temperature_f"":54.3,""weather_exposed"":true,""wind_mph"":11.7}}","{""pick_type"":""slop_lock"",""publication_guard"":{},""selection_config"":{""additional_confidence_floor"":48,""confidence_dropoff"":6,""edge_floor"":0.015,""max_picks"":4,""min_expected_value"":0.0,""probability_floor"":0.52}}"
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,slop_lock,moneyline,Astros,Red Sox,2026-04-01,2026-04-01T18:10Z,away,,,,0.6428,0.5775,0.5917,0.0653,0.0864,-145,1.69,64.3,0.1251,0.025,,,0.0246,,,,,,0,0.0,0.015,0.52,48,6,4,"{""execution_prices"":{""away"":1.69,""home"":2.31}}","{""away"":0.6864,""home"":0.3136}","{""bullpen_features"":{""away"":0.4578,""home"":0.5422},""elo"":{""away"":0.4341,""home"":0.5659},""handedness_features"":{""away"":0.555,""home"":0.445},""pitcher_features"":{""away"":0.8203,""home"":0.1797},""results_features"":{""away"":0.4282,""home"":0.5718},""run_environment"":{""away"":0.4268,""home"":0.5732}}","{""american_odds"":-145,""away_availability_profile"":null,""away_bullpen_tax"":0.114,""away_goalie"":null,""away_goalie_status"":null,""away_injury_profile"":null,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":5,""lefty_share"":0.3846,""right_handed_batters"":8,""righty_share"":0.6154,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Garrett Crochet"",""away_pitcher_hand"":""L"",""away_team"":""Red Sox"",""best_odds"":{""away"":-145,""home"":131},""completed"":false,""confidence_score"":64.3,""confidence_stars"":3,""date"":""2026-04-01"",""edge"":0.0653,""edges"":{""away"":{""american_odds"":-145,""confidence_score"":64.3,""decimal_odds"":1.69,""edge"":0.0653,""expected_value"":0.0864,""fractional_kelly"":0.025,""hold"":0.0246,""implied_prob"":0.5775,""is_value"":false,""kelly_fraction"":0.1251,""market_implied_prob"":0.5917,""model_prob"":0.6428,""raw_model_prob"":0.6864,""unrealistic_flag"":false},""home"":{""american_odds"":131,""confidence_score"":0.0,""decimal_odds"":2.31,""edge"":-0.0653,""expected_value"":-0.1749,""fractional_kelly"":0.0,""hold"":0.0246,""implied_prob"":0.4225,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.4329,""model_prob"":0.3572,""raw_model_prob"":0.3136,""unrealistic_flag"":false}},""expected_value"":0.0864,""fractional_kelly"":0.025,""home_availability_profile"":null,""home_bullpen_tax"":0.18,""home_goalie"":null,""home_goalie_status"":null,""home_injury_profile"":null,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":2,""lefty_share"":0.1538,""right_handed_batters"":11,""righty_share"":0.8462,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Mike Burrows"",""home_pitcher_hand"":""R"",""home_team"":""Astros"",""individual_models"":{""bullpen_features"":{""away"":0.4578,""home"":0.5422},""elo"":{""away"":0.4341,""home"":0.5659},""handedness_features"":{""away"":0.555,""home"":0.445},""pitcher_features"":{""away"":0.8203,""home"":0.1797},""results_features"":{""away"":0.4282,""home"":0.5718},""run_environment"":{""away"":0.4268,""home"":0.5732}},""kelly_fraction"":0.1251,""matchday"":null,""model_prob"":0.6864,""model_probs"":{""away"":0.6864,""home"":0.3136},""neutral"":false,""pick"":""away"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T18:10Z"",""weather"":{""precipitation_probability"":null,""temperature_f"":null,""weather_exposed"":false,""wind_mph"":null}}","{""pick_type"":""slop_lock"",""publication_guard"":{},""selection_config"":{""additional_confidence_floor"":48,""confidence_dropoff"":6,""edge_floor"":0.015,""max_picks"":4,""min_expected_value"":0.0,""probability_floor"":0.52}}"
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,slop_lock,moneyline,Diamondbacks,Tigers,2026-04-01,2026-04-01T19:40Z,away,,,,0.6516,0.5926,0.6061,0.059,0.0751,-154,1.65,62.9,0.1155,0.0231,,,0.0227,,,,,,0,0.0,0.015,0.52,48,6,4,"{""execution_prices"":{""away"":1.65,""home"":2.4}}","{""away"":0.6909,""home"":0.3091}","{""bullpen_features"":{""away"":0.5253,""home"":0.4747},""elo"":{""away"":0.4797,""home"":0.5203},""handedness_features"":{""away"":0.3896,""home"":0.6104},""pitcher_features"":{""away"":0.9787,""home"":0.0213},""results_features"":{""away"":0.3764,""home"":0.6236},""run_environment"":{""away"":0.3762,""home"":0.6238}}","{""american_odds"":-154,""away_availability_profile"":null,""away_bullpen_tax"":0.121,""away_goalie"":null,""away_goalie_status"":null,""away_injury_profile"":null,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":6,""lefty_share"":0.4615,""right_handed_batters"":7,""righty_share"":0.5385,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Tarik Skubal"",""away_pitcher_hand"":""L"",""away_team"":""Tigers"",""best_odds"":{""away"":-154,""home"":140},""completed"":false,""confidence_score"":62.9,""confidence_stars"":3,""date"":""2026-04-01"",""edge"":0.059,""edges"":{""away"":{""american_odds"":-154,""confidence_score"":62.9,""decimal_odds"":1.65,""edge"":0.059,""expected_value"":0.0751,""fractional_kelly"":0.0231,""hold"":0.0227,""implied_prob"":0.5926,""is_value"":false,""kelly_fraction"":0.1155,""market_implied_prob"":0.6061,""model_prob"":0.6516,""raw_model_prob"":0.6909,""unrealistic_flag"":false},""home"":{""american_odds"":140,""confidence_score"":0.0,""decimal_odds"":2.4,""edge"":-0.059,""expected_value"":-0.1638,""fractional_kelly"":0.0,""hold"":0.0227,""implied_prob"":0.4074,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.4167,""model_prob"":0.3484,""raw_model_prob"":0.3091,""unrealistic_flag"":false}},""expected_value"":0.0751,""fractional_kelly"":0.0231,""home_availability_profile"":null,""home_bullpen_tax"":0.143,""home_goalie"":null,""home_goalie_status"":null,""home_injury_profile"":null,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":3,""lefty_share"":0.2308,""right_handed_batters"":10,""righty_share"":0.7692,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Zac Gallen"",""home_pitcher_hand"":""R"",""home_team"":""Diamondbacks"",""individual_models"":{""bullpen_features"":{""away"":0.5253,""home"":0.4747},""elo"":{""away"":0.4797,""home"":0.5203},""handedness_features"":{""away"":0.3896,""home"":0.6104},""pitcher_features"":{""away"":0.9787,""home"":0.0213},""results_features"":{""away"":0.3764,""home"":0.6236},""run_environment"":{""away"":0.3762,""home"":0.6238}},""kelly_fraction"":0.1155,""matchday"":null,""model_prob"":0.6909,""model_probs"":{""away"":0.6909,""home"":0.3091},""neutral"":false,""pick"":""away"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T19:40Z"",""weather"":{}}","{""pick_type"":""slop_lock"",""publication_guard"":{},""selection_config"":{""additional_confidence_floor"":48,""confidence_dropoff"":6,""edge_floor"":0.015,""max_picks"":4,""min_expected_value"":0.0,""probability_floor"":0.52}}"
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,slop_lock,moneyline,Orioles,Rangers,2026-04-01,2026-04-01T16:35Z,home,,,,0.6097,0.5191,0.5291,0.0907,0.1524,-112,1.89,62.4,0.1712,0.0342,,,0.0193,,,,,,0,0.0,0.015,0.52,48,6,4,"{""execution_prices"":{""away"":2.04,""home"":1.89}}","{""away"":0.3298,""home"":0.6702}","{""bullpen_features"":{""away"":0.3046,""home"":0.6954},""elo"":{""away"":0.4875,""home"":0.5125},""handedness_features"":{""away"":0.3085,""home"":0.6915},""pitcher_features"":{""away"":0.0524,""home"":0.9476},""results_features"":{""away"":0.4183,""home"":0.5817},""run_environment"":{""away"":0.3774,""home"":0.6226}}","{""american_odds"":-112,""away_availability_profile"":null,""away_bullpen_tax"":0.477,""away_goalie"":null,""away_goalie_status"":null,""away_injury_profile"":null,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":5,""lefty_share"":0.3846,""right_handed_batters"":8,""righty_share"":0.6154,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Nathan Eovaldi"",""away_pitcher_hand"":""R"",""away_team"":""Rangers"",""best_odds"":{""away"":104,""home"":-112},""completed"":false,""confidence_score"":62.4,""confidence_stars"":3,""date"":""2026-04-01"",""edge"":0.0907,""edges"":{""away"":{""american_odds"":104,""confidence_score"":0.0,""decimal_odds"":2.04,""edge"":-0.0907,""expected_value"":-0.2039,""fractional_kelly"":0.0,""hold"":0.0193,""implied_prob"":0.4809,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.4902,""model_prob"":0.3903,""raw_model_prob"":0.3298,""unrealistic_flag"":false},""home"":{""american_odds"":-112,""confidence_score"":62.4,""decimal_odds"":1.89,""edge"":0.0907,""expected_value"":0.1524,""fractional_kelly"":0.0342,""hold"":0.0193,""implied_prob"":0.5191,""is_value"":false,""kelly_fraction"":0.1712,""market_implied_prob"":0.5291,""model_prob"":0.6097,""raw_model_prob"":0.6702,""unrealistic_flag"":false}},""expected_value"":0.1524,""fractional_kelly"":0.0342,""home_availability_profile"":null,""home_bullpen_tax"":0.964,""home_goalie"":null,""home_goalie_status"":null,""home_injury_profile"":null,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":4,""lefty_share"":0.3077,""right_handed_batters"":9,""righty_share"":0.6923,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Trevor Rogers"",""home_pitcher_hand"":""L"",""home_team"":""Orioles"",""individual_models"":{""bullpen_features"":{""away"":0.3046,""home"":0.6954},""elo"":{""away"":0.4875,""home"":0.5125},""handedness_features"":{""away"":0.3085,""home"":0.6915},""pitcher_features"":{""away"":0.0524,""home"":0.9476},""results_features"":{""away"":0.4183,""home"":0.5817},""run_environment"":{""away"":0.3774,""home"":0.6226}},""kelly_fraction"":0.1712,""matchday"":null,""model_prob"":0.6702,""model_probs"":{""away"":0.3298,""home"":0.6702},""neutral"":false,""pick"":""home"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T16:35Z"",""weather"":{""precipitation_probability"":1,""temperature_f"":79.3,""weather_exposed"":true,""wind_mph"":9.2}}","{""pick_type"":""slop_lock"",""publication_guard"":{},""selection_config"":{""additional_confidence_floor"":48,""confidence_dropoff"":6,""edge_floor"":0.015,""max_picks"":4,""min_expected_value"":0.0,""probability_floor"":0.52}}"
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,total_lock,total,Padres,Giants,2026-04-01,2026-04-01T20:10Z,under,8.0,5.503,4.74,0.6251,0.5115,0.5236,0.1136,0.1939,-110,1.91,83.3,0.2131,0.0426,,,0.0236,,,,,,0,0.0,0.02,0.53,54,,3,"{""execution_prices"":{""over"":2.0,""under"":1.91},""line"":8.0}","{""over"":0.2992,""under"":0.7008}","{""totals_model"":{""over"":0.2992,""under"":0.7008}}","{""american_odds"":-110,""away_bullpen_tax"":0.0,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":3,""lefty_share"":0.2308,""right_handed_batters"":10,""righty_share"":0.7692,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Adrian Houser"",""away_team"":""Giants"",""completed"":false,""confidence_score"":83.3,""date"":""2026-04-01"",""edges"":{""over"":{""american_odds"":100,""confidence_score"":14.1,""decimal_odds"":2.0,""edge"":-0.1136,""expected_value"":-0.2502,""fractional_kelly"":0.0,""hold"":0.0236,""implied_prob"":0.4885,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.5,""model_prob"":0.3749,""raw_model_prob"":0.2992,""unrealistic_flag"":false},""under"":{""american_odds"":-110,""confidence_score"":83.3,""decimal_odds"":1.91,""edge"":0.1136,""expected_value"":0.1939,""fractional_kelly"":0.0426,""hold"":0.0236,""implied_prob"":0.5115,""is_value"":true,""kelly_fraction"":0.2131,""market_implied_prob"":0.5236,""model_prob"":0.6251,""raw_model_prob"":0.7008,""unrealistic_flag"":false}},""expected_total"":5.503,""home_bullpen_tax"":0.129,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":3,""lefty_share"":0.2308,""right_handed_batters"":10,""righty_share"":0.7692,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Nick Pivetta"",""home_team"":""Padres"",""individual_models"":{""totals_model"":{""over"":0.2992,""under"":0.7008}},""market_type"":""total"",""model_prob"":0.7008,""model_probs"":{""over"":0.2992,""under"":0.7008},""pick"":""under"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T20:10Z"",""total_line"":8.0,""total_stddev"":4.74,""weather"":{""precipitation_probability"":0,""temperature_f"":70.3,""weather_exposed"":true,""wind_mph"":9.7}}","{""pick_type"":""total_lock"",""publication_guard"":{},""selection_config"":{""confidence_floor"":54,""edge_floor"":0.02,""max_picks"":3,""min_expected_value"":0.0,""probability_floor"":0.53}}"
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,total_lock,total,Cubs,Angels,2026-04-01,2026-04-01T18:20Z,over,6.0,8.481,4.74,0.6234,0.509,0.5208,0.1144,0.1969,-109,1.92,83.0,0.214,0.0428,,,0.0233,,,,,,0,0.0,0.02,0.53,54,,3,"{""execution_prices"":{""over"":1.92,""under"":1.99},""line"":6.0}","{""over"":0.6997,""under"":0.3003}","{""totals_model"":{""over"":0.6997,""under"":0.3003}}","{""american_odds"":-109,""away_bullpen_tax"":0.487,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":3,""lefty_share"":0.2308,""right_handed_batters"":10,""righty_share"":0.7692,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Yusei Kikuchi"",""away_team"":""Angels"",""completed"":false,""confidence_score"":83.0,""date"":""2026-04-01"",""edges"":{""over"":{""american_odds"":-109,""confidence_score"":83.0,""decimal_odds"":1.92,""edge"":0.1144,""expected_value"":0.1969,""fractional_kelly"":0.0428,""hold"":0.0233,""implied_prob"":0.509,""is_value"":true,""kelly_fraction"":0.214,""market_implied_prob"":0.5208,""model_prob"":0.6234,""raw_model_prob"":0.6997,""unrealistic_flag"":false},""under"":{""american_odds"":-101,""confidence_score"":14.1,""decimal_odds"":1.99,""edge"":-0.1144,""expected_value"":-0.2505,""fractional_kelly"":0.0,""hold"":0.0233,""implied_prob"":0.491,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.5025,""model_prob"":0.3766,""raw_model_prob"":0.3003,""unrealistic_flag"":false}},""expected_total"":8.481,""home_bullpen_tax"":0.58,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":4,""lefty_share"":0.3077,""right_handed_batters"":9,""righty_share"":0.6923,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Matthew Boyd"",""home_team"":""Cubs"",""individual_models"":{""totals_model"":{""over"":0.6997,""under"":0.3003}},""market_type"":""total"",""model_prob"":0.6997,""model_probs"":{""over"":0.6997,""under"":0.3003},""pick"":""over"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T18:20Z"",""total_line"":6.0,""total_stddev"":4.74,""weather"":{""precipitation_probability"":8,""temperature_f"":38.7,""weather_exposed"":true,""wind_mph"":17.3}}","{""pick_type"":""total_lock"",""publication_guard"":{},""selection_config"":{""confidence_floor"":54,""edge_floor"":0.02,""max_picks"":3,""min_expected_value"":0.0,""probability_floor"":0.53}}"
2026-04-05T02:58:45Z,daily-20260401T130632506536Z,daily,2026-04-01T13:06:32Z,tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json,mlb,total_lock,total,Royals,Twins,2026-04-01,2026-04-01T23:40Z,under,8.5,6.264,4.74,0.615,0.5155,0.5319,0.0996,0.1563,-114,1.88,81.9,0.1776,0.0355,,,0.0319,,,,,,0,0.0,0.02,0.53,54,,3,"{""execution_prices"":{""over"":2.0,""under"":1.88},""line"":8.5}","{""over"":0.3186,""under"":0.6814}","{""totals_model"":{""over"":0.3186,""under"":0.6814}}","{""american_odds"":-114,""away_bullpen_tax"":0.142,""away_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":5,""lefty_share"":0.3846,""right_handed_batters"":8,""righty_share"":0.6154,""switch_hitters"":0,""switch_share"":0.0},""away_pitcher"":""Joe Ryan"",""away_team"":""Twins"",""completed"":false,""confidence_score"":81.9,""date"":""2026-04-01"",""edges"":{""over"":{""american_odds"":100,""confidence_score"":14.1,""decimal_odds"":2.0,""edge"":-0.0996,""expected_value"":-0.2301,""fractional_kelly"":0.0,""hold"":0.0319,""implied_prob"":0.4845,""is_value"":false,""kelly_fraction"":0.0,""market_implied_prob"":0.5,""model_prob"":0.385,""raw_model_prob"":0.3186,""unrealistic_flag"":false},""under"":{""american_odds"":-114,""confidence_score"":81.9,""decimal_odds"":1.88,""edge"":0.0996,""expected_value"":0.1563,""fractional_kelly"":0.0355,""hold"":0.0319,""implied_prob"":0.5155,""is_value"":true,""kelly_fraction"":0.1776,""market_implied_prob"":0.5319,""model_prob"":0.615,""raw_model_prob"":0.6814,""unrealistic_flag"":false}},""expected_total"":6.264,""home_bullpen_tax"":0.0,""home_lineup_profile"":{""active_hitters"":13,""available_hitters"":13,""injured_hitters"":0,""key_bat_absence_score"":0.0,""leader_absence_burden"":0.0,""left_handed_batters"":4,""lefty_share"":0.3077,""right_handed_batters"":9,""righty_share"":0.6923,""switch_hitters"":0,""switch_share"":0.0},""home_pitcher"":""Noah Cameron"",""home_team"":""Royals"",""individual_models"":{""totals_model"":{""over"":0.3186,""under"":0.6814}},""market_type"":""total"",""model_prob"":0.6814,""model_probs"":{""over"":0.3186,""under"":0.6814},""pick"":""under"",""run_id"":""daily-20260401T130632506536Z"",""run_type"":""daily"",""snapshot_path"":""tracking/snapshots/2026-04-01/mlb/daily-20260401T130632506536Z.json"",""snapshot_timestamp"":""2026-04-01T13:06:32Z"",""start_time"":""2026-04-01T23:40Z"",""total_line"":8.5,""total_stddev"":4.74,""weather"":{""precipitation_probability"":24,""temperature_f"":54.3,""weather_exposed"":true,""wind_mph"":11.7}}","{""pick_type"":""total_lock"",""publication_guard"":{},""selection_config"":{""confidence_floor"":54,""edge_floor"":0.02,""max_picks"":3,""min_expected_value"":0.0,""probability_floor"":0.53}}"
